#node	identifier	domain_summary_url	annotation	other_names_and_aliases
A0A1D6MXK9	4577.A0A1D6MXK9	Calcium-binding protein CML38.	https://smart.embl.de/smart/DDvec.cgi?smart=150:EFh(6|34)+EFh(43|71)+EFh(123|150)+	103652196,A0A1D6MXK9,A0A1D6MXK9_MAIZE,Calcium-binding protein CML,Calcium-binding protein CML38,Putative calcium-binding protein CML23,XM_008677831.1,XP_008676053,XP_008676053.1,ZEAMMB73_Zm00001d041675,zma:103652196
A0A1D6MXL1	4577.A0A1D6MXL1	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=472:Pfam_NB-ARC(243|430)+	100272619,A0A1D6MXL1,A0A1D6MXL1_MAIZE,NP_001140554,Uncharacterized protein,Uncharacterized protein LOC100272619,ZEAMMB73_Zm00001d041678,zma:100272619
A0A1D6MXM2	4577.A0A1D6MXM2	NB-ARC domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=528:Pfam_NB-ARC(177|451)+	A0A1D6MXM2,A0A1D6MXM2_MAIZE,NB-ARC domain-containing protein,ZEAMMB73_Zm00001d041684
A0A1D6MXM3	4577.A0A1D6MXM3	RALF.	https://smart.embl.de/smart/DDvec.cgi?smart=124:SIGNAL(1|20)+Pfam_RALF(63|124)+	100280769,A0A1D6MXM3,A0A1D6MXM3_MAIZE,NP_001147163,RALF,RALF precursor,ZEAMMB73_Zm00001d041685,zma:100280769
A0A1D6MXM9	4577.A0A1D6MXM9	Acyl-CoA-binding domain-containing protein 4.	https://smart.embl.de/smart/DDvec.cgi?smart=543:Pfam_Kelch_5(69|108)+Pfam_Kelch_6(182|235)+Pfam_Kelch_3(245|294)+	A0A1D6MXM9,A0A1D6MXM9_MAIZE,Acyl-CoA-binding domain-containing protein 4,ZEAMMB73_Zm00001d041692
A0A1D6MXN6	4577.A0A1D6MXN6	Golgin candidate 6.	https://smart.embl.de/smart/DDvec.cgi?smart=751:Pfam_Uso1_p115_head(194|522)+Pfam_Uso1_p115_C(623|751)+	103650580,A0A1D6MXN6,A0A1D6MXN6_MAIZE,Golgin candidate 6,XM_008676149.1,XP_008674370,XP_008674371.1,ZEAMMB73_Zm00001d041693,zma:103650580
A0A1D6MXQ3	4577.A0A1D6MXQ3	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=205:Pfam_rRNA_processing(63|202)+	103157009,A0A1D6MXQ3,A0A1D6MXQ3_MAIZE,RRNA-processing protein FYV7,Uncharacterized protein,XM_008676153.1,XP_008674375,XP_008674375.1,ZEAMMB73_Zm00001d041696,zma:103157009
A0A1D6MXQ4	4577.A0A1D6MXQ4	Cofactor-independent phosphoglycerate mutase.	https://smart.embl.de/smart/DDvec.cgi?smart=524:Pfam_PhosphMutase(48|223)+	A0A1D6MXQ4,A0A1D6MXQ4_MAIZE,Cofactor-independent phosphoglycerate mutase,ZEAMMB73_Zm00001d041697
A0A1D6MXQ7	4577.A0A1D6MXQ7	Bifunctional 3-dehydroquinate dehydratase/shikimate dehydrogenase chloroplastic.	https://smart.embl.de/smart/DDvec.cgi?smart=548:Pfam_DHquinase_I(58|244)+Pfam_Shikimate_dh_N(258|338)+	1.1.1.25,100272333,4.2.1.10,A0A1D6MXQ7,A0A1D6MXQ7_MAIZE,EC 1.1.1.25,EC 4.2.1.10,NP_001140289,Uncharacterized protein LOC100272333,ZEAMMB73_Zm00001d041700,zma:100272333
A0A1D6MXR5	4577.A0A1D6MXR5	Zinc finger CCCH domain-containing protein 30.	https://smart.embl.de/smart/DDvec.cgi?smart=588:ANK(52|83)+ANK(88|120)+ZnF_C3H1(213|240)+ZnF_C3H1(249|272)+	103650585,A0A1D6MXR5,A0A1D6MXR5_MAIZE,XP_020405900,ZEAMMB73_Zm00001d041702,Zinc finger CCCH domain-containing protein 30,Zinc finger CCCH domain-containing protein 67,zma:103650585
A0A1D6MXR6	4577.A0A1D6MXR6	Protein STABILIZED1.	https://smart.embl.de/smart/DDvec.cgi?smart=962:Pfam_PRP1_N(37|202)+HAT(303|335)+HAT(337|369)+HAT(370|399)+HAT(428|460)+HAT(461|490)+HAT(568|600)+HAT(602|634)+HAT(636|668)+HAT(670|701)+HAT(703|735)+HAT(737|769)+HAT(771|803)+HAT(805|837)+HAT(869|901)+	103650586,A0A1D6MXR6,A0A1D6MXR6_MAIZE,Pre-mRNA-processing factor 6,Protein STABILIZED1,XP_020405901,ZEAMMB73_Zm00001d041703,zma:103650586
A0A1D6MXR7	4577.A0A1D6MXR7	Patellin-1.	https://smart.embl.de/smart/DDvec.cgi?smart=107:Pfam_CRAL_TRIO(1|41)+	A0A1D6MXR7,A0A1D6MXR7_MAIZE,Patellin-1,ZEAMMB73_Zm00001d041705
A0A1D6MXS1	4577.A0A1D6MXS1	PHD finger family protein.	https://smart.embl.de/smart/DDvec.cgi?smart=818:PHD(136|190)+PHD(191|237)+RING(275|328)+	103650588,A0A1D6MXS1,A0A1D6MXS1_MAIZE,PHD finger family protein,Uncharacterized protein LOC103650588,XP_008674378,ZEAMMB73_Zm00001d041708,zma:103650588
A0A1D6MXT3	4577.A0A1D6MXT3	Auxin-binding protein 1.	https://smart.embl.de/smart/DDvec.cgi?smart=204:Pfam_Cupin_2(82|150)+	542232,A0A1D6MXT3,A0A1D6MXT3_MAIZE,Auxin-binding protein 1,ZEAMMB73_Zm00001d041711
A0A1D6MXT6	4577.A0A1D6MXT6	OSJNBa0032N05.24-like protein.	http://smart.embl.de/smart/DDvec.cgi?smart=282:	103650590,A0A1D6MXT6,A0A1D6MXT6_MAIZE,OSJNBa0032N05.24-like protein,Putative uncharacterized protein MYH16,XM_008676158.1,XP_008674380,XP_008674380.1,ZEAMMB73_Zm00001d041712,zma:103650590
A0A1D6MXU0	4577.A0A1D6MXU0	VIN3-like protein 1.	https://smart.embl.de/smart/DDvec.cgi?smart=697:Pfam_PHD_Oberon(122|257)+FN3(337|420)+	103650592,A0A1D6MXU0,A0A1D6MXU0_MAIZE,VIN3-like protein 1,VIN3-like protein 1 isoform X1,XM_008676159.1,XP_008674381,XP_008674381.1,ZEAMMB73_Zm00001d041715,zma:103650592
A0A1D6MXV0	4577.A0A1D6MXV0	Syntaxin-132; Belongs to the syntaxin family.	https://smart.embl.de/smart/DDvec.cgi?smart=317:SynN(34|170)+t_SNARE(214|281)+TRANS(291|310)+	100384255,A0A1D6MXV0,A0A1D6MXV0_MAIZE,NP_001170292,Syntaxin 1B/2/3,Syntaxin-132,Uncharacterized protein LOC100384255,ZEAMMB73_Zm00001d041716,zma:100384255
A0A1D6MXW7	4577.A0A1D6MXW7	Protein DOWNY MILDEW RESISTANCE 6; Belongs to the iron/ascorbate-dependent oxidoreductase family.	https://smart.embl.de/smart/DDvec.cgi?smart=346:Pfam_DIOX_N(39|151)+Pfam_2OG-FeII_Oxy(192|291)+	1.14.11.24,1.14.11.25,100191339,A0A1D6MXW7,A0A1D6MXW7_MAIZE,EC 1.14.11.24,EC 1.14.11.25,NP_001130245,Protein DOWNY MILDEW RESISTANCE 6,Uncharacterized LOC100191339,ZEAMMB73_Zm00001d041726,zma:100191339
A0A1D6MXX1	4577.A0A1D6MXX1	UBP-type domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=193:Pfam_zf-UBP(83|152)+	100273587,A0A1D6MXX1,A0A1D6MXX1_MAIZE,Histone deacetylase 6,NP_001141476,UBP-type domain-containing protein,ZEAMMB73_Zm00001d041730,zma:100273587
A0A1D6MXX6	4577.A0A1D6MXX6	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein; Belongs to the peroxisomal membrane protein PXMP2/4 family.	https://smart.embl.de/smart/DDvec.cgi?smart=156:SIGNAL(1|19)+Pfam_Mpv17_PMP22(89|141)+	103650596,A0A1D6MXX6,A0A1D6MXX6_MAIZE,PXMP2/4 family protein 4,Protein Mpv17,XP_008674384,ZEAMMB73_Zm00001d041733,zma:103650596
A0A1D6MXX8	4577.A0A1D6MXX8	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=100:Pfam_LEA_3(2|62)+	A0A1D6MXX8,A0A1D6MXX8_MAIZE,Uncharacterized protein,ZEAMMB73_Zm00001d041735
A0A1D6MXY4	4577.A0A1D6MXY4	NAM-associated domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=190:Pfam_NAM-associated(10|174)+	103650597,A0A1D6MXY4,A0A1D6MXY4_MAIZE,Glutathione S-transferase T3,NAM-associated domain-containing protein,Protein cornichon,XP_008674385,ZEAMMB73_Zm00001d041743,zma:103650597
A0A1D6MXY7	4577.A0A1D6MXY7	Pinoresinol reductase 2.	https://smart.embl.de/smart/DDvec.cgi?smart=266:Pfam_NAD_binding_10(2|164)+	1.23.1.1,1.23.1.2,1.23.1.3,1.23.1.4,103650598,A0A1D6MXY7,A0A1D6MXY7_MAIZE,EC 1.23.1.1,EC 1.23.1.2,EC 1.23.1.3,EC 1.23.1.4,Isoflavone reductase homolog,Pinoresinol reductase 2,Pinoresinol/lariciresinol reductase,XP_020405904,ZEAMMB73_Zm00001d041746,zma:103650598
A0A1D6MXY8	4577.A0A1D6MXY8	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=300:	103650600,A0A1D6MXY8,A0A1D6MXY8_MAIZE,Uncharacterized protein,XM_008676165.1,XP_008674387,XP_008674387.1,ZEAMMB73_Zm00001d041747,Zinc finger CCCH domain-containing protein 55,zma:103650600
A0A1D6MY07	4577.A0A1D6MY07	ARF guanine-nucleotide exchange factor GNL2.	https://smart.embl.de/smart/DDvec.cgi?smart=1410:Pfam_Sec7_N(260|422)+Sec7(509|697)+	103652202,A0A1D6MY07,A0A1D6MY07_MAIZE,ARF guanine-nucleotide exchange factor GNL2,XP_020405905,ZEAMMB73_Zm00001d041752,zma:103652202
A0A1D6MY08	4577.A0A1D6MY08	SSXT protein.	https://smart.embl.de/smart/DDvec.cgi?smart=183:Pfam_SSXT(13|74)+	100282896,A0A1D6MY08,A0A1D6MY08_MAIZE,NM_001155802.2,NP_001149274,NP_001149274.2,SSXT protein,ZEAMMB73_Zm00001d041753,zma:100282896
A0A1D6MY15	4577.A0A1D6MY15	Transducin/WD40 repeat-like superfamily protein.	http://smart.embl.de/smart/DDvec.cgi?smart=507:	100191710,A0A1D6MY15,A0A1D6MY15_MAIZE,NP_001130611,Transducin/WD40 repeat-like superfamily protein,Uncharacterized protein LOC100191710,XM_008673811.1,XP_008672033.1,ZEAMMB73_Zm00001d041759,zma:100191710
A0A1D6MY20	4577.A0A1D6MY20	Putative pentatricopeptide repeat-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=534:Pfam_PPR(133|157)+Pfam_PPR(164|191)+Pfam_PPR(192|222)+Pfam_PPR_2(220|269)+Pfam_PPR(293|319)+Pfam_PPR_2(321|370)+Pfam_PPR(395|423)+	103650602,A0A1D6MY20,A0A1D6MY20_MAIZE,XP_020406495,ZEAMMB73_Zm00001d041762,zma:103650602
A0A1D6MY21	4577.A0A1D6MY21	Glycosyltransferase; Belongs to the UDP-glycosyltransferase family.	https://smart.embl.de/smart/DDvec.cgi?smart=491:Pfam_UDPGT(299|458)+	100284975,2.4.1.-,2.4.1.85,A0A1D6MY21,A0A1D6MY21_MAIZE,Cyanohydrin beta-glucosyltransferase,Cytokinin-O-glucosyltransferase 2,EC 2.4.1.85,Glycosyltransferase,NP_001151342,ZEAMMB73_Zm00001d041763,zma:100284975
A0A1D6MY22	4577.A0A1D6MY22	Transcription initiation factor TFIID subunit 8.	https://smart.embl.de/smart/DDvec.cgi?smart=370:BTP(24|101)+Pfam_TAF8_C(163|212)+	103650604,A0A1D6MY22,A0A1D6MY22_MAIZE,Transcription initiation factor TFIID subunit 8,XM_008676175.1,XP_008674397,XP_008674397.1,ZEAMMB73_Zm00001d041766,zma:103650604
A0A1D6MY28	4577.A0A1D6MY28	NEP-interacting protein 1.	https://smart.embl.de/smart/DDvec.cgi?smart=364:SIGNAL(1|28)+Pfam_Neprosin_AP(49|170)+Pfam_Neprosin(184|241)+Pfam_Neprosin(240|357)+	A0A1D6MY28,A0A1D6MY28_MAIZE,NEP-interacting protein 1,ZEAMMB73_Zm00001d041768
A0A1D6MY43	4577.A0A1D6MY43	Beta-glucosidase 17; Belongs to the glycosyl hydrolase 1 family.	https://smart.embl.de/smart/DDvec.cgi?smart=570:Pfam_Glyco_hydro_1(73|555)+	103650610,A0A1D6MY43,A0A1D6MY43_MAIZE,Beta-glucosidase 17,XM_008676178.1,XP_008674400,XP_008674400.1,ZEAMMB73_Zm00001d041777,zma:103650610
A0A1D6MY50	4577.A0A1D6MY50	AP complex subunit sigma; Belongs to the adaptor complexes small subunit family.	https://smart.embl.de/smart/DDvec.cgi?smart=156:Pfam_Clat_adaptor_s(1|134)+	103650611,A0A1D6MY50,A0A1D6MY50_MAIZE,AP complex subunit sigma,ZEAMMB73_Zm00001d041778
A0A1D6MY51	4577.A0A1D6MY51	Zinc-finger homeodomain protein 4.	https://smart.embl.de/smart/DDvec.cgi?smart=349:Pfam_ZF-HD_dimer(89|143)+HOX(233|299)+	100277167,A0A1D6MY51,A0A1D6MY51_MAIZE,NP_001144285,Uncharacterized protein LOC100277167,ZEAMMB73_Zm00001d041780,Zinc-finger homeodomain protein 4,zma:100277167
A0A1D6MY56	4577.A0A1D6MY56	Plant-specific domain TIGR01627 family protein.	https://smart.embl.de/smart/DDvec.cgi?smart=298:TRANS(27|49)+Pfam_Polysacc_synt_4(95|283)+	A0A1D6MY56,A0A1D6MY56_MAIZE,Plant-specific domain TIGR01627 family protein,ZEAMMB73_Zm00001d041782
A0A1D6MY57	4577.A0A1D6MY57	CCR-like.	https://smart.embl.de/smart/DDvec.cgi?smart=266:Pfam_NAD_binding_8(20|86)+Pfam_Lir1(107|221)+	A0A1D6MY57,A0A1D6MY57_MAIZE,CCR-like,ZEAMMB73_Zm00001d041784
A0A1D6MY80	4577.A0A1D6MY80	NB-ARC domain containing protein expressed; Belongs to the disease resistance NB-LRR family.	https://smart.embl.de/smart/DDvec.cgi?smart=1284:Pfam_NB-ARC(208|503)+	103652212,A0A1D6MY80,A0A1D6MY80_MAIZE,NB-ARC domain containing protein expressed,XP_020405906,ZEAMMB73_Zm00001d041787,zma:103652212
A0A1D6MY81	4577.A0A1D6MY81	Protein SUPPRESSOR OF GENE SILENCING 3.	https://smart.embl.de/smart/DDvec.cgi?smart=548:Pfam_zf-XS(175|213)+Pfam_XS(245|360)+	103650615,A0A1D6MY81,A0A1D6MY81_MAIZE,Protein SUPPRESSOR OF GENE SILENCING 3,Protein SUPPRESSOR OF GENE SILENCING 3 homolog,XP_020406721,ZEAMMB73_Zm00001d041788,zma:103650615
A0A1D6MY89	4577.A0A1D6MY89	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=158:	100303973,A0A1D6MY89,A0A1D6MY89_MAIZE,NP_001158992,Uncharacterized protein,Uncharacterized protein LOC100303973,ZEAMMB73_Zm00001d041792,zma:100303973
A0A1D6MY96	4577.A0A1D6MY96	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=117:	103650617,A0A1D6MY96,A0A1D6MY96_MAIZE,Uncharacterized protein,Uncharacterized protein LOC103650617,XP_008674411,ZEAMMB73_Zm00001d041796,zma:103650617
A0A1D6MYA0	4577.A0A1D6MYA0	BTB/POZ domain-containing protein.	http://smart.embl.de/smart/DDvec.cgi?smart=531:	103650619,A0A1D6MYA0,A0A1D6MYA0_MAIZE,BTB/POZ domain-containing protein,BTB/POZ domain-containing protein At2g13690,XP_008674412,ZEAMMB73_Zm00001d041800,zma:103650619
A0A1D6MYG3	4577.A0A1D6MYG3	Adenylate kinase 1 chloroplastic; Belongs to the adenylate kinase family.	http://smart.embl.de/smart/DDvec.cgi?smart=128:	103650626,2.7.4.3,A0A1D6MYG3,A0A1D6MYG3_MAIZE,Adenylate kinase,Adenylate kinase 1 chloroplastic,EC 2.7.4.3,Probable adenylate kinase 1, chloroplastic,XP_008674417,ZEAMMB73_Zm00001d041814,zma:103650626
A0A1D6MYG4	4577.A0A1D6MYG4	Small RNA degrading nuclease 5.	https://smart.embl.de/smart/DDvec.cgi?smart=651:EXOIII(240|399)+	100501283,3.1.-.-,A0A1D6MYG4,A0A1D6MYG4_MAIZE,EC 3.1.-.-,NP_001182971,RNA exonuclease 1,Small RNA degrading nuclease 5,Uncharacterized protein LOC100501283 isoform 2,ZEAMMB73_Zm00001d041816,zma:100501283
A0A1D6MYH9	4577.A0A1D6MYH9	O-fucosyltransferase family protein.	https://smart.embl.de/smart/DDvec.cgi?smart=489:TRANS(21|43)+Pfam_O-FucT(91|406)+	100273815,A0A1D6MYH9,A0A1D6MYH9_MAIZE,NP_001141687,O-fucosyltransferase family protein,Uncharacterized protein LOC100273815,XM_008674242.1,XP_008672464.1,ZEAMMB73_Zm00001d041823,zma:100273815
A0A1D6MYJ0	4577.A0A1D6MYJ0	Protein kinase domain containing protein; Belongs to the protein kinase superfamily.	https://smart.embl.de/smart/DDvec.cgi?smart=328:S_TKc(4|293)+	103650628,A0A1D6MYJ0,A0A1D6MYJ0_MAIZE,Protein kinase domain containing protein,Putative cyclin-dependent kinase F-2,XM_008676197.1,XP_008674419,XP_008674419.1,ZEAMMB73_Zm00001d041826,zma:103650628
A0A1D6MYJ1	4577.A0A1D6MYJ1	Peroxidase; Removal of H(2)O(2), oxidation of toxic reductants, biosynthesis and degradation of lignin, suberization, auxin catabolism, response to environmental stresses such as wounding, pathogen attack and oxidative stress.	https://smart.embl.de/smart/DDvec.cgi?smart=338:TRANS(7|29)+Pfam_peroxidase(48|297)+	1.11.1.7,103650629,A0A1D6MYJ1,A0A1D6MYJ1_MAIZE,EC 1.11.1.7,NM_001324271.1,NP_001311200,NP_001311200.1,Peroxidase,Peroxidase 43,ZEAMMB73_Zm00001d041827,zma:103650629
A0A1D6MYJ2	4577.A0A1D6MYJ2	Thiamine synthesis3.	https://smart.embl.de/smart/DDvec.cgi?smart=554:Pfam_Phos_pyr_kin(67|316)+Pfam_TMP-TENI(344|529)+	732816,A0A1D6MYJ2,A0A1D6MYJ2_MAIZE,Thiamine synthesis3,ZEAMMB73_Zm00001d041829
A0A1D6MYJ4	4577.A0A1D6MYJ4	Subtilisin inhibitor 1.	https://smart.embl.de/smart/DDvec.cgi?smart=76:Pfam_potato_inhibit(14|76)+	103650630,A0A1D6MYJ4,A0A1D6MYJ4_MAIZE,Subtilisin inhibitor,Subtilisin inhibitor 1,XM_008676199.1,XP_008674421.1,XP_023157894,ZEAMMB73_Zm00001d041830,zma:103650630
A0A1D6MYK1	4577.A0A1D6MYK1	tRNA pseudouridine synthase.	https://smart.embl.de/smart/DDvec.cgi?smart=430:Pfam_PseudoU_synth_1(265|427)+	100280567,5.4.99.12,A0A1D6MYK1,A0A1D6MYK1_MAIZE,ZEAMMB73_Zm00001d041833,tRNA pseudouridine synthase
A0A1D6MYM4	4577.A0A1D6MYM4	Amino acid permease 6.	https://smart.embl.de/smart/DDvec.cgi?smart=335:Pfam_Aa_trans(21|114)+Pfam_Aa_trans(112|323)+	A0A1D6MYM4,A0A1D6MYM4_MAIZE,Amino acid permease 6,ZEAMMB73_Zm00001d041836
A0A1D6MYN4	4577.A0A1D6MYN4	Amino acid permease 2.	https://smart.embl.de/smart/DDvec.cgi?smart=513:Pfam_Aa_trans(58|502)+	103650635,A0A1D6MYN4,A0A1D6MYN4_MAIZE,Amino acid permease 2,Amino acid permease 3,XP_008674422,ZEAMMB73_Zm00001d041842,zma:103650635
A0A1D6MYP6	4577.A0A1D6MYP6	Putative methyltransferase PMT25.	https://smart.embl.de/smart/DDvec.cgi?smart=1056:TRANS(26|48)+Pfam_Methyltransf_11(642|737)+	103650637,A0A1D6MYP6,A0A1D6MYP6_MAIZE,Probable methyltransferase PMT26,Putative methyltransferase PMT25,XP_008674424,ZEAMMB73_Zm00001d041844,zma:103650637
A0A1D6MYR0	4577.A0A1D6MYR0	Phytosulfokine receptor 1.	https://smart.embl.de/smart/DDvec.cgi?smart=849:LRR(62|86)+LRR(112|135)+LRR(136|159)+LRR(187|211)+LRR(447|471)+TRANS(539|561)+Pfam_DUF659(741|849)+	103652224,A0A1D6MYR0,A0A1D6MYR0_MAIZE,Phytosulfokine receptor 1,XP_008676077,ZEAMMB73_Zm00001d041846,zma:103652224
A0A1D6MYR2	4577.A0A1D6MYR2	Switch/sucrose nonfermenting 3C.	https://smart.embl.de/smart/DDvec.cgi?smart=773:Pfam_SWIRM(189|276)+SANT(418|466)+Pfam_SWIRM-assoc_1(582|661)+	100216783,A0A1D6MYR2,A0A1D6MYR2_MAIZE,NM_001317373.1,NP_001304302,NP_001304302.1,Switch/sucrose nonfermenting 3C,Uncharacterized protein LOC100216783,ZEAMMB73_Zm00001d041847,zma:100216783
A0A1D6MYR8	4577.A0A1D6MYR8	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=109:TRANS(76|98)+	A0A1D6MYR8,A0A1D6MYR8_MAIZE,Uncharacterized protein,ZEAMMB73_Zm00001d041850
A0A1D6MYU1	4577.A0A1D6MYU1	XS domain protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1129:Pfam_XS(975|1098)+	103652225,A0A1D6MYU1,A0A1D6MYU1_MAIZE,Filaggrin-2,XM_008677856.1,XP_008676078,XP_008676078.1,XS domain protein,ZEAMMB73_Zm00001d041857,zma:103652225
A0A1D6MYU4	4577.A0A1D6MYU4	Alpha-galactosidase.	https://smart.embl.de/smart/DDvec.cgi?smart=842:Pfam_Melibiase_2(499|603)+Pfam_Amino_oxidase(665|819)+	103652228,3.2.1.22,A0A1D6MYU4,A0A1D6MYU4_MAIZE,Alpha-galactosidase,EC 3.2.1.22,Melibiase,Uncharacterized protein LOC103652228,XP_020406505,ZEAMMB73_Zm00001d041861,zma:103652228
A0A1D6MYU6	4577.A0A1D6MYU6	Radical SAM superfamily protein.	https://smart.embl.de/smart/DDvec.cgi?smart=305:Elp3(84|264)+	A0A1D6MYU6,A0A1D6MYU6_MAIZE,Radical SAM superfamily protein,ZEAMMB73_Zm00001d041863
A0A1D6MYW7	4577.A0A1D6MYW7	Protein kinase superfamily protein.	https://smart.embl.de/smart/DDvec.cgi?smart=887:SIGNAL(1|24)+Pfam_GUB_WAK_bind(45|147)+EGF(243|294)+Pfam_GUB_WAK_bind(305|383)+EGF(404|455)+TRANS(472|494)+Pfam_Pkinase_Tyr(547|818)+	100281403,A0A1D6MYW7,A0A1D6MYW7_MAIZE,NP_001147793,Protein kinase superfamily protein,XM_008674600.1,XP_008672822.1,ZEAMMB73_Zm00001d041873,zma:100281403
A0A1D6MYX1	4577.A0A1D6MYX1	Beta-galactosidase.	https://smart.embl.de/smart/DDvec.cgi?smart=918:SIGNAL(1|41)+Pfam_Glyco_hydro_42(84|246)+Pfam_Gal_Lectin(829|905)+	100274607,3.2.1.23,A0A1D6MYX1,A0A1D6MYX1_MAIZE,Beta-galactosidase,Beta-galactosidase 15 isoform X2,XM_008676212.1,XP_008674433,XP_008674434.1,ZEAMMB73_Zm00001d041880,zma:100274607
A0A1D6MYY4	4577.A0A1D6MYY4	V-type proton ATPase proteolipid subunit; Proton-conducting pore forming subunit of the membrane integral V0 complex of vacuolar ATPase. V-ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells.	https://smart.embl.de/smart/DDvec.cgi?smart=172:Pfam_ATP-synt_C(17|76)+Pfam_ATP-synt_C(96|162)+	A0A1D6MYY4,A0A1D6MYY4_MAIZE,V-type proton ATPase proteolipid subunit,ZEAMMB73_Zm00001d041882
A0A1D6MYZ0	4577.A0A1D6MYZ0	Condensin-2 complex subunit H2.	https://smart.embl.de/smart/DDvec.cgi?smart=217:Pfam_CNDH2_C(45|146)+	103650654,A0A1D6MYZ0,A0A1D6MYZ0_MAIZE,Condensin-2 complex subunit H2,XP_020405912,ZEAMMB73_Zm00001d041887,zma:103650654
A0A1D6N3P4	4577.A0A1D6N3P4	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=204:	A0A1D6N3P4,A0A1D6N3P4_MAIZE,Uncharacterized protein,ZEAMMB73_Zm00001d042422
A0A1D6NEQ8	4577.A0A1D6NEQ8	D-cysteine desulfhydrase 2 mitochondrial.	http://smart.embl.de/smart/DDvec.cgi?smart=440:	100383754,4.4.1.15,A0A1D6NEQ8,A0A1D6NEQ8_MAIZE,D-cysteine desulfhydrase,D-cysteine desulfhydrase 2 mitochondrial,EC 4.4.1.15,NP_001169860,Uncharacterized protein LOC100383754,ZEAMMB73_Zm00001d043767,zma:100383754
A0A1D6NJF2	4577.A0A1D6NJF2	Putative GABA transporter 2.	https://smart.embl.de/smart/DDvec.cgi?smart=467:Pfam_Aa_trans(42|453)+	103651482,A0A1D6NJF2,A0A1D6NJF2_MAIZE,Probable GABA transporter 2,Putative GABA transporter 2,XM_008677123.1,XP_008675345,XP_008675345.1,ZEAMMB73_Zm00001d044192,zma:103651482
A0A1D6NML6	4577.A0A1D6NML6	Amino acid dehydrogenase family protein; Belongs to the Glu/Leu/Phe/Val dehydrogenases family.	https://smart.embl.de/smart/DDvec.cgi?smart=733:Pfam_ELFV_dehydrog_N(253|381)+ELFV_dehydrog(457|731)+	100502380,A0A1D6NML6,A0A1D6NML6_MAIZE,Amino acid dehydrogenase family protein,ZEAMMB73_Zm00001d044503
A0A1D6P7F6	4577.A0A1D6P7F6	XendoU domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=292:Pfam_XendoU(38|288)+	103638974,3.1.-.-,A0A1D6P7F6,A0A1D6P7F6_MAIZE,EC 3.1.-.-,Poly(U)-specific endoribonuclease,Poly(U)-specific endoribonuclease-B,XP_008659980,XendoU domain-containing protein,ZEAMMB73_Zm00001d040537,ZEAMMB73_Zm00001d047157,zma:103638974
A0A1D6P8A6	4577.A0A1D6P8A6	Vacuolar protein sorting-associated protein 52 A.	https://smart.embl.de/smart/DDvec.cgi?smart=759:Pfam_Vps52(79|154)+Pfam_Vps52(166|289)+Pfam_Vps52(308|640)+	103639049,A0A1D6P8A6,A0A1D6P8A6_MAIZE,Vacuolar protein sorting-associated protein 52 A,ZEAMMB73_Zm00001d047283
A0A1D6P8N7	4577.A0A1D6P8N7	Transcriptional regulatory protein algP.	https://smart.embl.de/smart/DDvec.cgi?smart=233:SIGNAL(1|24)+	A0A1D6P8N7,A0A1D6P8N7_MAIZE,Transcriptional regulatory protein algP,ZEAMMB73_Zm00001d047329
A0A1D6QM74	4577.A0A1D6QM74	Tyrosine aminotransferase.	https://smart.embl.de/smart/DDvec.cgi?smart=438:Pfam_Aminotran_1_2(52|426)+	100279205,2.6.1.5,A0A1D6QM74,A0A1D6QM74_MAIZE,EC 2.6.1.5,NP_001145701,Tyrosine aminotransferase,Uncharacterized LOC100279205,ZEAMMB73_Zm00001d053107,zma:100279205
A0A1R3PF65	4577.A0A1R3PF65	HMA domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=238:Pfam_HMA(13|69)+	103650109,A0A1R3PF65,A0A1R3PF65_MAIZE,HMA domain-containing protein,XM_008675766.1,XP_008673988,XP_008673988.1,ZEAMMB73_Zm00001d040637,zma:103650109
AUX35	4577.B4FD48	Auxin-responsive protein; Aux/IAA proteins are short-lived transcriptional factors that function as repressors of early auxin response genes at low auxin concentrations.	https://smart.embl.de/smart/DDvec.cgi?smart=230:Pfam_AUX_IAA(24|227)+	100192924,AUX35,Auxin-responsive protein,Auxin-responsive protein IAA,B4FD48,B4FD48_MAIZE,NM_001138108.1,NP_001131580,NP_001131580.1,Umc1527,Uncharacterized protein LOC100192924,ZEAMMB73_Zm00001d041418,zma:100192924
